"","X","X600435.SS.Open","X600435.SS.High","X600435.SS.Low","X600435.SS.Close","X600435.SS.Volume","X600435.SS.Adjusted","X600435.SS.Close.1","X600436.SS.Open","X600436.SS.High","X600436.SS.Low","X600436.SS.Close","X600436.SS.Volume","X600436.SS.Adjusted","X600436.SS.Close.1","X600438.SS.Open","X600438.SS.High","X600438.SS.Low","X600438.SS.Close","X600438.SS.Volume","X600438.SS.Adjusted","X600438.SS.Close.1","X600439.SS.Open","X600439.SS.High","X600439.SS.Low","X600439.SS.Close","X600439.SS.Volume","X600439.SS.Adjusted","X600439.SS.Close.1","X600444.SS.Open","X600444.SS.High","X600444.SS.Low","X600444.SS.Close","X600444.SS.Volume","X600444.SS.Adjusted","X600444.SS.Close.1","X600446.SS.Open","X600446.SS.High","X600446.SS.Low","X600446.SS.Close","X600446.SS.Volume","X600446.SS.Adjusted","X600446.SS.Close.1","X600448.SS.Open","X600448.SS.High","X600448.SS.Low","X600448.SS.Close","X600448.SS.Volume","X600448.SS.Adjusted","X600448.SS.Close.1","X600449.SS.Open","X600449.SS.High","X600449.SS.Low","X600449.SS.Close","X600449.SS.Volume","X600449.SS.Adjusted","X600449.SS.Close.1","X600452.SS.Open","X600452.SS.High","X600452.SS.Low","X600452.SS.Close","X600452.SS.Volume","X600452.SS.Adjusted","X600452.SS.Close.1","X600456.SS.Open","X600456.SS.High","X600456.SS.Low","X600456.SS.Close","X600456.SS.Volume","X600456.SS.Adjusted","X600456.SS.Close.1","X600458.SS.Open","X600458.SS.High","X600458.SS.Low","X600458.SS.Close","X600458.SS.Volume","X600458.SS.Adjusted","X600458.SS.Close.1","X600459.SS.Open","X600459.SS.High","X600459.SS.Low","X600459.SS.Close","X600459.SS.Volume","X600459.SS.Adjusted","X600459.SS.Close.1","X600460.SS.Open","X600460.SS.High","X600460.SS.Low","X600460.SS.Close","X600460.SS.Volume","X600460.SS.Adjusted","X600460.SS.Close.1","X600461.SS.Open","X600461.SS.High","X600461.SS.Low","X600461.SS.Close","X600461.SS.Volume","X600461.SS.Adjusted","X600461.SS.Close.1","X600462.SS.Open","X600462.SS.High","X600462.SS.Low","X600462.SS.Close","X600462.SS.Volume","X600462.SS.Adjusted","X600462.SS.Close.1","X600463.SS.Open","X600463.SS.High","X600463.SS.Low","X600463.SS.Close","X600463.SS.Volume","X600463.SS.Adjusted","X600463.SS.Close.1","X600466.SS.Open","X600466.SS.High","X600466.SS.Low","X600466.SS.Close","X600466.SS.Volume","X600466.SS.Adjusted","X600466.SS.Close.1","X600468.SS.Open","X600468.SS.High","X600468.SS.Low","X600468.SS.Close","X600468.SS.Volume","X600468.SS.Adjusted","X600467.SS.Open","X600467.SS.High","X600467.SS.Low","X600467.SS.Close","X600467.SS.Volume","X600467.SS.Adjusted","X600467.SS.Close.1","X600468.SS.Close.1","X600469.SS.Open","X600469.SS.High","X600469.SS.Low","X600469.SS.Close","X600469.SS.Volume","X600469.SS.Adjusted","X600469.SS.Close.1","X600470.SS.Open","X600470.SS.High","X600470.SS.Low","X600470.SS.Close","X600470.SS.Volume","X600470.SS.Adjusted","X600470.SS.Close.1","X600475.SS.Open","X600475.SS.High","X600475.SS.Low","X600475.SS.Close","X600475.SS.Volume","X600475.SS.Adjusted","X600475.SS.Close.1","X600476.SS.Open","X600476.SS.High","X600476.SS.Low","X600476.SS.Close","X600476.SS.Volume","X600476.SS.Adjusted","X600476.SS.Close.1","X600477.SS.Open","X600477.SS.High","X600477.SS.Low","X600477.SS.Close","X600477.SS.Volume","X600477.SS.Adjusted","X600477.SS.Close.1"
"65",2018-04-23,NA,NA,NA,NA,NA,NA,NA,85.669998,87.68,85.669998,86.769997,3623323,85.988976,0.182126363930844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.9,13.15,12.71,12.86,534300,12.517248,-0.0492023990860125,16.549999,16.74,15.11,15.72,16037210,15.72,0.0270958029284002,3.99,4,3.89,3.94,2093541,3.94,-0.128685502108181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.040001,19.48,18.1,18.66,6396683,18.363007,0.00281702698559771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.05,6.25,6.05,6.21,7584058,6.042694,0.000545279976769231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.28571,4.71428,4.22143,4.71428,26388231,4.690198,2.65,2.67,2.62,2.65,4638836,2.624179,-0.0877103720815385,0.212018046249057,4.4,4.46,4.32,4.36,1868351,4.298622,-0.190486895275119,5.04,5.08,4.95,4.97,4081600,4.97,-0.0818882869416635,11.78,11.9,11.46,11.56,1271356,11.20654,-0.0839907716623655,14.88,15.06,14.31,14.57,2368170,14.57,0.0735415022206688,5.46795,5.46795,5.32051,5.40385,10139853,5.030228,-0.0666325667426474
"66",2018-04-24,NA,NA,NA,NA,NA,NA,NA,86.110001,88.480003,86.110001,88.029999,3957258,87.23764,0.196647535344507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.97,13.25,12.86,13.22,725800,12.867653,-0.0212086199258258,15.76,16.219999,15.63,16.209999,13436423,16.209999,0.0582662227757283,3.96,4.03,3.93,4.02,2206701,4.02,-0.108380933580262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.67,19.129999,18.620001,19,4005181,18.697596,0.021037820126005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.19,6.38,6.15,6.37,7651149,6.198383,0.0263101753068821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.63571,4.87857,4.53571,4.68571,21312387,4.661774,2.65,2.7,2.64,2.69,5193570,2.66379,-0.072616032458897,0.205957735872924,4.38,4.47,4.34,4.44,1918400,4.377495,-0.172138271421907,4.98,5.09,4.98,5.08,3396501,5.08,-0.0597554901609794,11.56,11.75,11.56,11.71,1091801,11.351954,-0.0710149931156526,14.5,15.2,14.32,15.13,2973470,15.13,0.111976642920738,5.40385,5.50641,5.39103,5.5,12361561,5.11973,-0.0488396968443342
"67",2018-04-25,NA,NA,NA,NA,NA,NA,NA,87.970001,90.68,87.400002,89.980003,6235154,89.170097,0.218799120283182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.2,13.35,13.1,13.33,669154,12.974722,-0.01288789375336,16.049999,16.58,16.01,16.24,13161505,16.24,0.0601169940188356,4.01,4.07,3.96,4.05,3253504,4.05,-0.100918247013098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.950001,19.280001,18.82,18.99,3427873,18.687754,0.0205115043365312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.66429,4.66429,4.51429,4.53571,11740668,4.51254,2.67,2.7,2.67,2.69,4289440,2.66379,-0.072616032458897,0.173945511471499,NA,NA,NA,NA,NA,NA,NA,5.06,5.11,5.04,5.1,3624624,5.1,-0.0558184822869636,11.68,11.68,11.56,11.57,1212618,11.216234,-0.0829705866254733,14.98,16.379999,14.85,15.65,5827358,15.65,0.146345446621993,5.44231,5.47436,5.39103,5.45513,12994959,5.077962,-0.056997878662516
"68",2018-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.07,16.07,15.62,15.64,7546949,15.64,0.0242280777617163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.059999,19.48,19.040001,19.32,5229982,19.012503,0.0387889104332472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.59,12.89,12.56,12.73,3402238,12.340765,0.0153356130861526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69",2018-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.07,16.07,15.62,15.64,7546949,15.64,0.0242280777617163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.059999,19.48,19.040001,19.32,5229982,19.012503,0.0387889104332472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.57143,4.60714,4.47143,4.49286,6399160,4.469909,2.7,2.72,2.69,2.7,3544716,2.673692,-0.0686044169045138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70",2018-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.28,13.45,13.22,13.27,449399,12.916321,-0.0162985515779326,16.17,16.299999,16.01,16.24,7576533,16.24,0.0613250250402338,4.05,4.09,4.03,4.07,3300157,4.07,-0.0952388054693046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,19.530001,18.940001,19.4,5387388,19.091228,0.0427624957249819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.48,12.64,12.45,12.57,1977921,12.185658,0.00256939587704585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71",2018-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.28,13.45,13.22,13.27,449399,12.916321,-0.0162985515779326,16.17,16.299999,16.01,16.24,7576533,16.24,0.0613250250402338,4.05,4.09,4.03,4.07,3300157,4.07,-0.0952388054693046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,19.530001,18.940001,19.4,5387388,19.091228,0.0427624957249819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.45,4.65,4.4,4.63571,9225017,4.612029,2.69,2.7,2.67,2.69,5508092,2.66379,-0.0723493242420631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72",2018-05-04,NA,NA,NA,NA,NA,NA,NA,94.449997,96.480003,93.68,95.639999,4045190,94.779144,0.281360407569033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.9,13.07,12.82,12.89,484500,12.546449,-0.0458015519424627,15.9,16.27,15.65,15.72,9497092,15.72,0.0283847081077774,4.01,4.02,3.99,4,1801315,4,-0.112701859656497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.41,18.959999,18.4,18.559999,2976413,18.264597,-0.00201112463640474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.21,12.38,12.2,12.33,1950267,11.952996,-0.0168668897993889,18.08,20.639999,17.780001,19.66,29665028,19.66,0.384070242762564,5.35897,5.37179,5.30769,5.33333,7517789,4.964584,-0.0790580618435264
"73",2018-05-04,NA,NA,NA,NA,NA,NA,NA,94.449997,96.480003,93.68,95.639999,4045190,94.779144,0.281360407569033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.9,13.07,12.82,12.89,484500,12.546449,-0.0458015519424627,15.9,16.27,15.65,15.72,9497092,15.72,0.0283847081077774,4.01,4.02,3.99,4,1801315,4,-0.112701859656497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.41,18.959999,18.4,18.559999,2976413,18.264597,-0.00201112463640474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.46428,4.47857,4.35714,4.39286,4253009,4.37042,2.64,2.67,2.63,2.67,4518237,2.643985,-0.0798815755945391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74",2018-05-07,NA,NA,NA,NA,NA,NA,NA,96,98.879997,94.900002,98.25,5435993,97.365654,0.308650255198579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.93,13.42,12.82,13.28,603599,12.926054,-0.0155455395297398,15.74,16.16,15.74,16.16,10452017,16.16,0.0563745299907289,4,4.08,3.99,4.06,3115770,4.06,-0.097701859656497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.559999,19.1,18.549999,19.049999,3323821,18.746798,0.0243897388550209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.36,12.66,12.27,12.55,2695022,12.166269,0.000975770379037844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75",2018-05-07,NA,NA,NA,NA,NA,NA,NA,96,98.879997,94.900002,98.25,5435993,97.365654,0.308650255198579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.93,13.42,12.82,13.28,603599,12.926054,-0.0155455395297398,15.74,16.16,15.74,16.16,10452017,16.16,0.0563745299907289,4,4.08,3.99,4.06,3115770,4.06,-0.097701859656497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.559999,19.1,18.549999,19.049999,3323821,18.746798,0.0243897388550209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.39286,4.45714,4.36428,4.45,3752550,4.427268,2.67,2.71,2.66,2.7,5944834,2.673692,-0.0686456205383593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76",2020-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.79,2.8,2.76,2.78,5532540,2.78,-0.108086648874565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77",2020-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.78,2.78,2.72,2.72,5171622,2.72,-0.129669382687514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78",2020-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.73,2.76,2.72,2.73,4584315,2.73,-0.125992912099279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79",2020-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.8,2.85,2.78,2.83,14501469,2.83,-0.091242508999225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80",2020-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.83,2.84,2.75,2.75,9661777,2.75,-0.119511060235974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81",2020-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.73,2.74,2.7,2.72,5386380,2.72,-0.130420151145065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82",2020-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.73,2.77,2.72,2.76,5639191,2.76,-0.115714268792124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83",2020-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.76,2.77,2.72,2.74,6227800,2.74,-0.122960645603718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84",2020-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.72,2.8,2.71,2.79,8967745,2.79,-0.104712470421236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85",2018-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.4,13.48,13.15,13.39,606701,13.033122,-0.00725559754628224,16.23,16.559999,16.110001,16.370001,11517012,16.370001,0.0693300127249629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.299999,19.42,19.1,19.24,3161191,18.933777,0.0345150730445696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.59286,4.72143,4.54286,4.67143,7696607,4.647567,2.69,2.7,2.67,2.69,4027900,2.66379,-0.0723493242420631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
